Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,11.020407676696777,11.020407676696777,11.020407676696777,13.22278881072998,13.007850646972656,69946
2018-05-09,14.54506778717041,14.54506778717041,14.54506778717041,14.54506778717041,14.308634757995605,48594
2018-05-10,15.999149322509766,15.999149322509766,15.999149322509766,15.999149322509766,15.739079475402832,19992
2018-05-11,17.597789764404297,17.597789764404297,17.597789764404297,17.597789764404297,17.311735153198242,129818
2018-05-14,19.35799217224121,19.35799217224121,19.35799217224121,19.35799217224121,19.043323516845703,173372
2018-05-15,21.292516708374023,21.292516708374023,21.292516708374023,21.292516708374023,20.94640350341797,211033
2018-05-16,23.422618865966797,23.422618865966797,23.422618865966797,23.422618865966797,23.041881561279297,232544
2018-05-17,25.76530647277832,25.76530647277832,25.76530647277832,25.76530647277832,25.346485137939453,462372
2018-05-18,28.34183692932129,28.34183692932129,28.34183692932129,28.34183692932129,27.881134033203125,732918
2018-05-21,31.17772102355957,31.17772102355957,31.17772102355957,31.17772102355957,30.67091941833496,414464
2018-05-22,34.29421615600586,34.29421615600586,34.29421615600586,34.29421615600586,33.736759185791016,609398
2018-05-23,37.725341796875,37.725341796875,37.725341796875,37.725341796875,37.11211013793945,632375
2018-05-24,41.49659729003906,41.49659729003906,41.49659729003906,41.49659729003906,40.82206344604492,1388037
2018-05-25,45.64625930786133,45.64625930786133,45.64625930786133,45.64625930786133,44.904273986816406,5964286
2018-05-28,50.21258544921875,50.21258544921875,50.21258544921875,50.21258544921875,49.39636993408203,4970996
2018-05-29,55.23384475708008,55.23384475708008,55.23384475708008,55.23384475708008,54.33600997924805,9869229
2018-05-30,57.43622589111328,57.64030456542969,50.7227897644043,51.17771911621094,50.3458137512207,170575486
2018-05-31,52.806121826171875,56.267005920410156,49.332481384277344,55.14455795288086,54.248172760009766,100520973
2018-06-01,53.61819839477539,57.34268569946289,52.93367385864258,56.492347717285156,55.57405471801758,76747373
2018-06-04,57.98894500732422,59.043365478515625,50.841835021972656,51.40306091308594,50.5674934387207,85206421
2018-06-05,50.170066833496094,51.75170135498047,48.46513748168945,50.9268684387207,50.09904479980469,62948041
2018-06-06,50.21258544921875,52.90816116333008,49.770408630371094,52.74659729003906,51.889190673828125,60949062
2018-06-07,52.29591751098633,52.551021575927734,50.531463623046875,50.607994079589844,49.78535079956055,43824627
2018-06-08,49.77891159057617,51.632652282714844,49.323978424072266,50.36564636230469,49.54694747924805,42088026
2018-06-11,49.21768569946289,49.591835021972656,45.49319839477539,45.96938705444336,45.222145080566406,58846364
2018-06-12,46.60289001464844,47.32142639160156,45.12329864501953,46.68367385864258,45.92482376098633,40923772
2018-06-13,46.130950927734375,47.53401184082031,45.369895935058594,45.90986251831055,45.16358947753906,39537933
2018-06-14,44.64285659790039,46.18197250366211,42.21088409423828,42.6275520324707,41.93463134765625,56897798
2018-06-15,42.7976188659668,43.554420471191406,42.117347717285156,42.742347717285156,42.04756164550781,36231066
2018-06-19,41.56037521362305,43.520408630371094,40.63775634765625,42.06632614135742,41.38252639770508,41949740
2018-06-20,42.43197250366211,43.443878173828125,40.88435363769531,42.937923431396484,42.239959716796875,40898149
2018-06-21,42.85714340209961,43.154762268066406,38.643707275390625,38.856292724609375,38.22467803955078,52697124
