Datetime,Open,High,Low,Close,Adj Close,Volume
2023-02-13 10:06:00+08:00,209.91000366210938,210.2899932861328,209.6999969482422,209.6999969482422,209.6999969482422,206400
2023-02-13 10:08:00+08:00,209.6999969482422,209.9499969482422,209.39999389648438,209.66000366210938,209.66000366210938,281000
2023-02-13 10:10:00+08:00,209.72999572753906,210.0,209.57000732421875,209.99000549316406,209.99000549316406,272900
2023-02-13 10:12:00+08:00,210.0,210.0,209.11000061035156,209.5,209.5,199276
2023-02-13 10:14:00+08:00,209.5,209.94000244140625,209.44000244140625,209.77999877929688,209.77999877929688,166600
2023-02-13 10:16:00+08:00,209.80999755859375,209.80999755859375,209.4600067138672,209.72999572753906,209.72999572753906,102600
2023-02-13 10:18:00+08:00,209.72999572753906,210.14999389648438,209.72999572753906,210.14999389648438,210.14999389648438,182100
2023-02-13 10:20:00+08:00,210.14999389648438,210.1999969482422,210.13999938964844,210.17999267578125,210.17999267578125,170400
2023-02-13 10:22:00+08:00,210.17999267578125,210.3000030517578,209.82000732421875,210.3000030517578,210.3000030517578,226100
2023-02-13 10:24:00+08:00,210.30999755859375,210.77999877929688,210.30999755859375,210.72000122070312,210.72000122070312,147400
2023-02-13 10:26:00+08:00,210.8000030517578,211.0500030517578,210.7899932861328,210.86000061035156,210.86000061035156,497800
2023-02-13 10:28:00+08:00,210.85000610351562,211.00999450683594,210.8000030517578,210.85000610351562,210.85000610351562,247400
2023-02-13 10:30:00+08:00,211.0,211.39999389648438,210.89999389648438,211.39999389648438,211.39999389648438,389710
2023-02-13 10:32:00+08:00,211.39999389648438,211.58999633789062,211.39999389648438,211.58999633789062,211.58999633789062,332630
2023-02-13 10:34:00+08:00,211.5800018310547,211.8800048828125,211.5800018310547,211.72000122070312,211.72000122070312,194416
2023-02-13 10:36:00+08:00,211.77000427246094,211.97000122070312,210.80999755859375,210.80999755859375,210.80999755859375,250338
2023-02-13 10:38:00+08:00,210.80999755859375,211.25,210.80999755859375,211.10000610351562,211.10000610351562,136600
2023-02-13 10:40:00+08:00,211.0800018310547,211.14999389648438,210.4600067138672,210.5,210.5,146000
2023-02-13 10:42:00+08:00,210.52000427246094,211.0,210.52000427246094,210.77999877929688,210.77999877929688,87400
2023-02-13 10:44:00+08:00,211.0,211.02999877929688,210.80999755859375,210.83999633789062,210.83999633789062,96300
2023-02-13 10:46:00+08:00,210.83999633789062,211.00999450683594,210.60000610351562,210.7899932861328,210.7899932861328,135000
2023-02-13 10:48:00+08:00,210.7899932861328,211.10000610351562,210.6699981689453,211.0800018310547,211.0800018310547,125500
2023-02-13 10:50:00+08:00,211.1199951171875,211.1999969482422,211.05999755859375,211.19000244140625,211.19000244140625,89600
2023-02-13 10:52:00+08:00,211.16000366210938,211.19000244140625,210.8300018310547,210.99000549316406,210.99000549316406,116900
2023-02-13 10:54:00+08:00,211.0,211.02999877929688,210.86000061035156,210.97000122070312,210.97000122070312,96301
2023-02-13 10:56:00+08:00,210.97000122070312,211.47000122070312,210.9199981689453,211.39999389648438,211.39999389648438,141200
2023-02-13 10:58:00+08:00,211.42999267578125,211.55999755859375,211.42999267578125,211.5500030517578,211.5500030517578,164598
2023-02-13 11:00:00+08:00,211.5800018310547,211.77000427246094,211.57000732421875,211.75999450683594,211.75999450683594,200300
2023-02-13 11:02:00+08:00,211.75999450683594,211.75999450683594,211.5500030517578,211.6999969482422,211.6999969482422,198900
2023-02-13 11:04:00+08:00,211.72000122070312,211.74000549316406,211.5500030517578,211.7100067138672,211.7100067138672,127300
2023-02-13 11:06:00+08:00,211.75,211.99000549316406,211.74000549316406,211.97000122070312,211.97000122070312,316400
2023-02-13 11:08:00+08:00,211.97999572753906,212.5,211.9600067138672,212.5,212.5,716200
2023-02-13 11:10:00+08:00,212.5,212.7899932861328,212.5,212.58999633789062,212.58999633789062,303500
2023-02-13 11:12:00+08:00,212.5500030517578,212.5500030517578,212.2899932861328,212.36000061035156,212.36000061035156,224600
2023-02-13 11:14:00+08:00,212.2899932861328,212.75,212.2899932861328,212.49000549316406,212.49000549316406,199400
2023-02-13 11:16:00+08:00,212.4499969482422,212.8800048828125,212.41000366210938,212.82000732421875,212.82000732421875,414400
2023-02-13 11:18:00+08:00,212.85000610351562,212.8800048828125,212.24000549316406,212.24000549316406,212.24000549316406,112900
2023-02-13 11:20:00+08:00,212.1699981689453,212.27999877929688,212.0,212.19000244140625,212.19000244140625,134499
2023-02-13 11:22:00+08:00,212.16000366210938,212.17999267578125,212.11000061035156,212.17999267578125,212.17999267578125,110200
2023-02-13 11:24:00+08:00,212.1699981689453,212.60000610351562,212.1699981689453,212.38999938964844,212.38999938964844,114900
2023-02-13 11:26:00+08:00,212.38999938964844,212.89999389648438,212.27999877929688,212.89999389648438,212.89999389648438,158200
2023-02-13 11:28:00+08:00,212.88999938964844,212.97000122070312,212.44000244140625,212.8300018310547,212.8300018310547,168725
2023-02-13 11:30:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,3200
2023-02-13 11:38:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 11:44:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 11:48:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 11:54:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 11:58:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:04:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:08:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:14:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:18:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:24:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:28:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:34:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:38:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:44:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:48:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:54:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 12:58:00+08:00,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,212.8300018310547,0
2023-02-13 13:00:00+08:00,212.60000610351562,213.9600067138672,212.35000610351562,213.9499969482422,213.9499969482422,18532581
2023-02-13 13:02:00+08:00,213.97999572753906,214.41000366210938,213.9600067138672,214.1699981689453,214.1699981689453,600400
2023-02-13 13:04:00+08:00,214.1999969482422,214.1999969482422,213.00999450683594,213.3000030517578,213.3000030517578,206300
2023-02-13 13:06:00+08:00,213.2899932861328,213.69000244140625,213.2899932861328,213.69000244140625,213.69000244140625,206511
2023-02-13 13:08:00+08:00,213.7100067138672,214.1999969482422,213.7100067138672,214.0,214.0,297300
2023-02-13 13:10:00+08:00,214.0,214.0,213.5,213.67999267578125,213.67999267578125,141700
2023-02-13 13:12:00+08:00,213.7100067138672,214.25,213.7100067138672,214.1699981689453,214.1699981689453,290400
2023-02-13 13:14:00+08:00,214.16000366210938,214.19000244140625,213.89999389648438,213.9600067138672,213.9600067138672,111800
2023-02-13 13:16:00+08:00,213.97000122070312,214.0399932861328,213.9600067138672,214.0,214.0,150000
2023-02-13 13:18:00+08:00,214.0,214.0,213.91000366210938,213.9600067138672,213.9600067138672,117500
2023-02-13 13:20:00+08:00,213.9600067138672,214.11000061035156,213.9600067138672,214.05999755859375,214.05999755859375,275400
2023-02-13 13:22:00+08:00,214.0,214.0,213.6699981689453,213.75,213.75,90900
2023-02-13 13:24:00+08:00,213.75999450683594,214.16000366210938,213.75999450683594,214.16000366210938,214.16000366210938,172845
2023-02-13 13:26:00+08:00,214.1999969482422,214.22000122070312,213.75999450683594,213.8699951171875,213.8699951171875,216600
2023-02-13 13:28:00+08:00,213.88999938964844,214.0500030517578,213.88999938964844,214.0500030517578,214.0500030517578,142200
2023-02-13 13:30:00+08:00,214.02999877929688,214.22000122070312,213.97000122070312,213.99000549316406,213.99000549316406,145600
2023-02-13 13:32:00+08:00,214.05999755859375,214.14999389648438,214.0,214.1300048828125,214.1300048828125,178000
2023-02-13 13:34:00+08:00,214.1300048828125,214.4600067138672,214.1300048828125,214.4600067138672,214.4600067138672,331578
2023-02-13 13:36:00+08:00,214.5,214.75,214.5,214.75,214.75,277900
2023-02-13 13:38:00+08:00,214.77000427246094,214.89999389648438,214.77000427246094,214.8300018310547,214.8300018310547,215156
2023-02-13 13:40:00+08:00,214.83999633789062,214.8699951171875,214.8000030517578,214.8000030517578,214.8000030517578,135300
2023-02-13 13:42:00+08:00,214.7899932861328,214.7899932861328,214.63999938964844,214.63999938964844,214.63999938964844,117400
2023-02-13 13:44:00+08:00,214.63999938964844,214.64999389648438,214.60000610351562,214.60000610351562,214.60000610351562,96400
2023-02-13 13:46:00+08:00,214.6199951171875,214.64999389648438,214.61000061035156,214.61000061035156,214.61000061035156,114000
2023-02-13 13:48:00+08:00,214.60000610351562,214.6199951171875,214.07000732421875,214.14999389648438,214.14999389648438,151100
2023-02-13 13:50:00+08:00,214.14999389648438,214.1999969482422,214.08999633789062,214.19000244140625,214.19000244140625,102498
2023-02-13 13:52:00+08:00,214.1999969482422,214.1999969482422,214.0,214.0,214.0,102102
2023-02-13 13:54:00+08:00,214.0,214.0,213.50999450683594,213.52000427246094,213.52000427246094,98700
2023-02-13 13:56:00+08:00,213.50999450683594,213.50999450683594,213.1199951171875,213.1199951171875,213.1199951171875,131300
2023-02-13 13:58:00+08:00,213.10000610351562,213.10000610351562,212.75999450683594,212.80999755859375,212.80999755859375,159900
2023-02-13 14:00:00+08:00,212.80999755859375,213.02999877929688,212.80999755859375,213.02999877929688,213.02999877929688,110900
2023-02-13 14:02:00+08:00,213.0399932861328,213.0399932861328,212.72000122070312,212.72000122070312,212.72000122070312,143800
2023-02-13 14:04:00+08:00,212.72000122070312,213.3000030517578,212.72000122070312,213.3000030517578,213.3000030517578,109600
2023-02-13 14:06:00+08:00,213.3000030517578,213.8000030517578,213.3000030517578,213.7899932861328,213.7899932861328,90250
2023-02-13 14:08:00+08:00,213.7899932861328,213.80999755859375,213.6699981689453,213.8000030517578,213.8000030517578,181300
2023-02-13 14:10:00+08:00,213.8000030517578,213.86000061035156,213.11000061035156,213.1199951171875,213.1199951171875,112600
2023-02-13 14:12:00+08:00,213.14999389648438,213.49000549316406,213.14999389648438,213.4199981689453,213.4199981689453,107500
2023-02-13 14:14:00+08:00,213.4499969482422,213.49000549316406,213.22999572753906,213.22999572753906,213.22999572753906,103900
2023-02-13 14:16:00+08:00,213.22999572753906,213.27000427246094,213.1999969482422,213.25,213.25,107600
2023-02-13 14:18:00+08:00,213.25,213.25999450683594,213.22999572753906,213.25,213.25,102700
2023-02-13 14:20:00+08:00,213.25999450683594,213.27000427246094,212.92999267578125,212.92999267578125,212.92999267578125,170900
2023-02-13 14:22:00+08:00,212.94000244140625,212.94000244140625,212.6999969482422,212.7100067138672,212.7100067138672,148400
2023-02-13 14:24:00+08:00,212.7100067138672,212.7100067138672,212.60000610351562,212.63999938964844,212.63999938964844,186900
2023-02-13 14:26:00+08:00,212.63999938964844,212.77000427246094,212.63999938964844,212.75999450683594,212.75999450683594,170500
2023-02-13 14:28:00+08:00,212.77000427246094,212.8300018310547,212.75999450683594,212.75999450683594,212.75999450683594,175900
2023-02-13 14:30:00+08:00,212.74000549316406,212.75999450683594,212.58999633789062,212.66000366210938,212.66000366210938,218800
2023-02-13 14:32:00+08:00,212.66000366210938,212.75999450683594,212.6300048828125,212.64999389648438,212.64999389648438,96800
2023-02-13 14:34:00+08:00,212.69000244140625,212.69000244140625,212.5800018310547,212.60000610351562,212.60000610351562,240525
2023-02-13 14:36:00+08:00,212.5800018310547,212.60000610351562,212.25,212.25,212.25,205300
2023-02-13 14:38:00+08:00,212.25,212.3300018310547,212.02000427246094,212.10000610351562,212.10000610351562,197342
2023-02-13 14:40:00+08:00,212.02000427246094,212.13999938964844,212.00999450683594,212.13999938964844,212.13999938964844,208700
2023-02-13 14:42:00+08:00,212.1300048828125,212.27000427246094,212.1300048828125,212.25999450683594,212.25999450683594,212700
2023-02-13 14:44:00+08:00,212.25999450683594,212.35000610351562,212.25,212.32000732421875,212.32000732421875,193000
2023-02-13 14:46:00+08:00,212.30999755859375,212.30999755859375,212.25999450683594,212.27999877929688,212.27999877929688,226100
2023-02-13 14:48:00+08:00,212.27999877929688,212.27999877929688,212.00999450683594,212.02000427246094,212.02000427246094,194000
2023-02-13 14:50:00+08:00,212.02000427246094,212.02000427246094,211.8699951171875,211.8699951171875,211.8699951171875,190900
2023-02-13 14:52:00+08:00,211.86000061035156,211.86000061035156,211.6999969482422,211.82000732421875,211.82000732421875,246400
2023-02-13 14:54:00+08:00,211.82000732421875,212.5,211.82000732421875,212.4199981689453,212.4199981689453,256435
2023-02-13 14:56:00+08:00,212.41000366210938,212.5,212.3800048828125,212.49000549316406,212.49000549316406,131567
2023-02-13 14:58:00+08:00,212.49000549316406,212.49000549316406,212.49000549316406,212.49000549316406,212.49000549316406,0
2023-02-14 09:30:00+08:00,212.1999969482422,212.3000030517578,209.41000366210938,209.41000366210938,209.41000366210938,541100
2023-02-14 09:32:00+08:00,209.4199981689453,210.94000244140625,209.1300048828125,210.7100067138672,210.7100067138672,529302
2023-02-14 09:34:00+08:00,210.72000122070312,211.1199951171875,210.1300048828125,210.17999267578125,210.17999267578125,291224
2023-02-14 09:36:00+08:00,210.1300048828125,211.86000061035156,210.1300048828125,211.86000061035156,211.86000061035156,205165
2023-02-14 09:38:00+08:00,211.83999633789062,212.14999389648438,211.5399932861328,212.1300048828125,212.1300048828125,297600
2023-02-14 09:40:00+08:00,212.22000122070312,212.88999938964844,212.0800018310547,212.0800018310547,212.0800018310547,342600
2023-02-14 09:42:00+08:00,211.97999572753906,212.32000732421875,211.7100067138672,212.10000610351562,212.10000610351562,208700
2023-02-14 09:44:00+08:00,212.17999267578125,212.17999267578125,211.1999969482422,211.55999755859375,211.55999755859375,148500
2023-02-14 09:46:00+08:00,211.36000061035156,212.11000061035156,211.33999633789062,212.11000061035156,212.11000061035156,137489
2023-02-14 09:48:00+08:00,212.11000061035156,212.82000732421875,212.0,212.82000732421875,212.82000732421875,237883
2023-02-14 09:50:00+08:00,212.83999633789062,212.83999633789062,212.05999755859375,212.1300048828125,212.1300048828125,141800
2023-02-14 09:52:00+08:00,212.1199951171875,212.4199981689453,212.0,212.1300048828125,212.1300048828125,212142
2023-02-14 09:54:00+08:00,212.1300048828125,212.1999969482422,212.0,212.02999877929688,212.02999877929688,80200
2023-02-14 09:56:00+08:00,212.0,212.0500030517578,211.89999389648438,211.99000549316406,211.99000549316406,87458
2023-02-14 09:58:00+08:00,212.02999877929688,212.3000030517578,212.0,212.0,212.0,92700
2023-02-14 10:00:00+08:00,212.00999450683594,212.05999755859375,211.77000427246094,212.0500030517578,212.0500030517578,98060
2023-02-14 10:02:00+08:00,212.1300048828125,212.61000061035156,212.1300048828125,212.60000610351562,212.60000610351562,109275
2023-02-14 10:04:00+08:00,212.5800018310547,212.86000061035156,212.39999389648438,212.86000061035156,212.86000061035156,91701
2023-02-14 10:06:00+08:00,212.86000061035156,213.3300018310547,212.5,212.5,212.5,293000
2023-02-14 10:08:00+08:00,212.5,213.0,212.5,212.89999389648438,212.89999389648438,66300
2023-02-14 10:10:00+08:00,212.82000732421875,212.9600067138672,212.8000030517578,212.88999938964844,212.88999938964844,75000
2023-02-14 10:12:00+08:00,212.88999938964844,213.5800018310547,212.88999938964844,213.5800018310547,213.5800018310547,134400
2023-02-14 10:14:00+08:00,213.5800018310547,213.75,212.88999938964844,212.88999938964844,212.88999938964844,217500
2023-02-14 10:16:00+08:00,212.80999755859375,212.88999938964844,212.16000366210938,212.16000366210938,212.16000366210938,100600
2023-02-14 10:18:00+08:00,212.16000366210938,212.19000244140625,211.91000366210938,211.91000366210938,211.91000366210938,104800
2023-02-14 10:20:00+08:00,211.9199981689453,211.9199981689453,211.1999969482422,211.60000610351562,211.60000610351562,122200
2023-02-14 10:22:00+08:00,211.60000610351562,211.89999389648438,211.60000610351562,211.89999389648438,211.89999389648438,61900
2023-02-14 10:24:00+08:00,211.89999389648438,211.91000366210938,211.41000366210938,211.89999389648438,211.89999389648438,82900
2023-02-14 10:26:00+08:00,211.64999389648438,211.64999389648438,211.32000732421875,211.32000732421875,211.32000732421875,70500
2023-02-14 10:28:00+08:00,211.24000549316406,211.39999389648438,211.17999267578125,211.39999389648438,211.39999389648438,83600
2023-02-14 10:30:00+08:00,211.50999450683594,211.72999572753906,211.47999572753906,211.47999572753906,211.47999572753906,76400
2023-02-14 10:32:00+08:00,211.47999572753906,211.47999572753906,211.02000427246094,211.0500030517578,211.0500030517578,72100
2023-02-14 10:34:00+08:00,211.0500030517578,211.17999267578125,211.02999877929688,211.11000061035156,211.11000061035156,100900
2023-02-14 10:36:00+08:00,211.11000061035156,211.11000061035156,210.6999969482422,210.7100067138672,210.7100067138672,132900
2023-02-14 10:38:00+08:00,210.67999267578125,211.02000427246094,210.5800018310547,211.00999450683594,211.00999450683594,149800
2023-02-14 10:40:00+08:00,211.0500030517578,211.4600067138672,211.0,211.36000061035156,211.36000061035156,69031
2023-02-14 10:42:00+08:00,211.36000061035156,211.36000061035156,211.05999755859375,211.22000122070312,211.22000122070312,75557
2023-02-14 10:44:00+08:00,211.17999267578125,211.27999877929688,210.58999633789062,210.67999267578125,210.67999267578125,89012
2023-02-14 10:46:00+08:00,210.67999267578125,210.8000030517578,210.39999389648438,210.39999389648438,210.39999389648438,144600
2023-02-14 10:48:00+08:00,210.3800048828125,210.5399932861328,210.19000244140625,210.39999389648438,210.39999389648438,172800
2023-02-14 10:50:00+08:00,210.3800048828125,210.8000030517578,210.25999450683594,210.66000366210938,210.66000366210938,175400
2023-02-14 10:52:00+08:00,210.5399932861328,210.5500030517578,210.32000732421875,210.36000061035156,210.36000061035156,183400
2023-02-14 10:54:00+08:00,210.35000610351562,210.41000366210938,210.1699981689453,210.1699981689453,210.1699981689453,213900
2023-02-14 10:56:00+08:00,210.1699981689453,210.3000030517578,209.86000061035156,209.86000061035156,209.86000061035156,418200
2023-02-14 10:58:00+08:00,209.89999389648438,210.0,209.8300018310547,209.86000061035156,209.86000061035156,318100
2023-02-14 11:00:00+08:00,209.8300018310547,210.32000732421875,209.8300018310547,210.11000061035156,210.11000061035156,163368
2023-02-14 11:02:00+08:00,210.10000610351562,210.22000122070312,210.0,210.0,210.0,184800
2023-02-14 11:04:00+08:00,210.00999450683594,210.0800018310547,209.74000549316406,209.74000549316406,209.74000549316406,180900
2023-02-14 11:06:00+08:00,209.72999572753906,209.85000610351562,209.5,209.5,209.5,183600
2023-02-14 11:08:00+08:00,209.52000427246094,209.66000366210938,209.3000030517578,209.6300048828125,209.6300048828125,214900
2023-02-14 11:10:00+08:00,209.6699981689453,210.1999969482422,209.64999389648438,210.10000610351562,210.10000610351562,128178
2023-02-14 11:12:00+08:00,210.14999389648438,210.14999389648438,210.02000427246094,210.02000427246094,210.02000427246094,103400
2023-02-14 11:14:00+08:00,210.00999450683594,210.02000427246094,209.80999755859375,209.8300018310547,209.8300018310547,121200
2023-02-14 11:16:00+08:00,209.85000610351562,209.86000061035156,209.82000732421875,209.82000732421875,209.82000732421875,42500
2023-02-14 11:18:00+08:00,209.60000610351562,209.6300048828125,209.5,209.52000427246094,209.52000427246094,205822
2023-02-14 11:20:00+08:00,209.50999450683594,209.75999450683594,209.50999450683594,209.67999267578125,209.67999267578125,107700
2023-02-14 11:22:00+08:00,209.6699981689453,209.6699981689453,209.5,209.6300048828125,209.6300048828125,116700
2023-02-14 11:24:00+08:00,209.69000244140625,209.80999755859375,209.52000427246094,209.52000427246094,209.52000427246094,92300
2023-02-14 11:26:00+08:00,209.52999877929688,209.6300048828125,209.52999877929688,209.5399932861328,209.5399932861328,119600
2023-02-14 11:28:00+08:00,209.52999877929688,209.7100067138672,209.52000427246094,209.7100067138672,209.7100067138672,98600
2023-02-14 11:30:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:34:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:36:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:44:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:46:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:54:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 11:56:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:04:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:06:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:14:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:16:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:24:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:26:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:34:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:36:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:44:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:46:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:54:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 12:56:00+08:00,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,209.7100067138672,0
2023-02-14 13:00:00+08:00,209.7100067138672,210.32000732421875,209.7100067138672,209.97999572753906,209.97999572753906,10427667
2023-02-14 13:02:00+08:00,209.99000549316406,210.3000030517578,209.99000549316406,210.19000244140625,210.19000244140625,105200
2023-02-14 13:04:00+08:00,210.19000244140625,210.3300018310547,210.13999938964844,210.24000549316406,210.24000549316406,98200
2023-02-14 13:06:00+08:00,210.25999450683594,210.52999877929688,210.10000610351562,210.10000610351562,210.10000610351562,148000
2023-02-14 13:08:00+08:00,210.14999389648438,210.14999389648438,209.6999969482422,209.72000122070312,209.72000122070312,122800
2023-02-14 13:10:00+08:00,209.7100067138672,209.77000427246094,209.66000366210938,209.66000366210938,209.66000366210938,89300
2023-02-14 13:12:00+08:00,209.66000366210938,209.66000366210938,209.5500030517578,209.58999633789062,209.58999633789062,131700
2023-02-14 13:14:00+08:00,209.5800018310547,209.60000610351562,209.49000549316406,209.49000549316406,209.49000549316406,143700
2023-02-14 13:16:00+08:00,209.5,209.6999969482422,209.5,209.64999389648438,209.64999389648438,113300
2023-02-14 13:18:00+08:00,209.63999938964844,209.66000366210938,209.52000427246094,209.5500030517578,209.5500030517578,105012
2023-02-14 13:20:00+08:00,209.5500030517578,209.5500030517578,209.49000549316406,209.49000549316406,209.49000549316406,154488
2023-02-14 13:22:00+08:00,209.49000549316406,209.52000427246094,209.30999755859375,209.30999755859375,209.30999755859375,160300
2023-02-14 13:24:00+08:00,209.30999755859375,209.30999755859375,209.13999938964844,209.14999389648438,209.14999389648438,136198
2023-02-14 13:26:00+08:00,209.1300048828125,209.32000732421875,209.0800018310547,209.32000732421875,209.32000732421875,142102
2023-02-14 13:28:00+08:00,209.30999755859375,209.47000122070312,209.2100067138672,209.22999572753906,209.22999572753906,78700
2023-02-14 13:30:00+08:00,209.25999450683594,209.61000061035156,209.24000549316406,209.3800048828125,209.3800048828125,138100
2023-02-14 13:32:00+08:00,209.3800048828125,209.5800018310547,209.32000732421875,209.50999450683594,209.50999450683594,94300
2023-02-14 13:34:00+08:00,209.47999572753906,209.77000427246094,209.47999572753906,209.6300048828125,209.6300048828125,111600
2023-02-14 13:36:00+08:00,209.6300048828125,209.66000366210938,209.5,209.5500030517578,209.5500030517578,103300
2023-02-14 13:38:00+08:00,209.5,209.5800018310547,209.3000030517578,209.3300018310547,209.3300018310547,159900
2023-02-14 13:40:00+08:00,209.3000030517578,209.36000061035156,209.25,209.25,209.25,93400
2023-02-14 13:42:00+08:00,209.25,209.25,209.0800018310547,209.11000061035156,209.11000061035156,108300
